GeneID	106-r	106-r__1	106-r__2	106-s	106-s__1	106-s__2	713-r	713-r__1	713-r__2	713-s	713-s__1	713-s__2	WB-r	WB-r__1	WB-r__2	WB-s	WB-s__1	WB-s__2
GL50803_38794	3.21768753214152	3.66882350430182	4.15761089228427	4.4326797397004	5.27585882714909	4.62015810850722	4.13460038002546	4.33647670100522	2.7880316550823	3.18581969678289	3.78441722449309	2.81428493851598	3.47670976770598	4.7728590855971	2.9834514731807	2.95366474773612	2.52782749220058	3.12381045090275
GL50803_38796	NA	NA	NA	NA	NA	NA	1.70986553331453	1.50791281047408	1.71518403880794	0.754307966563962	0.684884917903964	0.660222420444543	1.59126033127869	1.05942024669562	1.49840340393397	1.37215056466087	1.59402525538385	2.1422912819347
GL50803_38812	22.2006428155257	18.7745806441117	20.2165949849261	20.1946687757384	44.649310427272	30.2430897568883	40.8210387014093	40.6989174320932	35.9403951451912	18.965942357301	20.326956310316	18.6717850211406	35.0539126489659	38.2102125621109	42.3979757940525	36.3588915590121	31.4200913013546	37.5792867035542
GL50803_3883	11.0736542404084	11.1038190636	12.9208209875405	10.3515051480779	10.5148085304769	10.2332269081862	15.7889710948618	14.86872166607	15.350897147331	10.0322959553007	11.4718223748914	11.2237811475572	11.0223886361744	10.1157546136098	10.8797116720423	10.0034202455921	10.7874732399233	11.061218251622
GL50803_38846	NA	NA	NA	NA	NA	NA	0.929148206826662	2.11879283741497	1.13888220176847	0.646064773362033	0.579155808702539	1.20716457296018	NA	NA	NA	NA	NA	NA
GL50803_38853	17.672648195917	19.0742316517184	23.2475003096289	22.6955535406215	20.4287708592123	19.1924376149517	17.3169360395259	18.9015117405937	16.422887171586	20.6680382838526	15.0674681938872	23.5942643937813	11.4493121396882	12.6446932670122	11.6289133740093	21.6003056630485	21.8715093180575	21.3791925891035
GL50803_38868	0.994368952199936	1.00390692903781	0.972803124544557	1.21496539296689	1.24460998932176	0.780848639580477	0.800362590062121	0.981896713797075	1.07199002425496	1.09374655151774	0.94171676211795	1.28569629244464	NA	NA	NA	NA	NA	NA
GL50803_38872	1.35595766209082	1.24727830577425	1.22223982314572	2.08974047590305	0.815434130934944	1.06852971732065	0.90950294325241	1.08709993313248	1.24350842813575	1.65947752644072	1.24135391370093	1.07720500177794	1.08671437258057	1.05942024669562	0.846923663093114	1.68199101474558	1.03796993373832	1.44276759803766
GL50803_38895	1.22036189588174	1.18643546159014	0.997746794404673	1.02057093009219	0.944186888450988	1.4795026855209	1.85538600423492	1.54298055025255	1.67230443783774	1.50861593312792	1.62660168002191	1.14670209866684	1.63007155887086	1.16194478669842	1.33553346872376	1.01804719313548	0.926758869409218	0.874404604871308
GL50803_38898	0.813574597254493	1.30812114995836	1.14740881356537	1.06916954581086	1.67378584770857	1.23291890460075	1.67348541558443	1.36764185136021	1.50078603395694	1.69719292476891	1.24135391370093	1.28569629244464	0.970280689804081	1.09359509336322	1.23781150759763	1.19509887889817	1.37160312672564	1.70508897949905
GL50803_38901	42.5463355493111	28.4625867235475	33.5497348352543	15.7833724269543	21.7630786029369	19.8960233365106	22.103104328097402	31.9547765183325	25.2419347031267	8.89781677358849	10.4843039338886	7.33194372177888	338.621362832934	423.97964097912	563.708481276332	2017.66950259207	1807.01520297277	2146.10018839352
GL50803_38908	1.22804565596692	3.60007109037378	4.11819989390529	0.822774564117177	4.42308639653449	2.34624467545523	3.17161866370981	4.05768816976641	0.862737571520392	1.14541664722738	0	3.12111462128047	0.52550402159789	2.95475724288075	1.27136271425093	1.44075809289391	0.728061767807882	1.199245915581
GL50803_38910	19.2098521988407	10.0594516431798	11.8662026258548	10.091502553983	9.93885452852181	10.509811715785	9.80043991531067	13.6059323566474	12.9204813643402	15.2162774555115	10.6940499399967	3.67222659960944	169.092368261261	207.774182278878	326.684841784518	1422.52132663114	1298.38806393167	1391.36178851958
GL50803_38948	3.61588709890886	2.00781385807562	2.3696486367111	2.81871971168318	1.75962101938593	1.93157295054118	3.27421059570868	2.73528370272042	2.91581286597349	2.97951646792765	2.73953967161586	2.46714693955593	3.26014311774171	2.52893865340244	2.57334497632139	3.36398202949116	3.0768394464386	2.36089243315253
GL50803_38957	4.33906451869063	5.35417028820166	6.41052315405003	5.54024219192901	5.92262684573801	5.63032966434344	10.0045323757765	8.87213816395214	8.91895700180127	4.94071718099395	5.39346872849371	6.21999017155649	10.0909191739624	9.80818099360137	11.1728775554207	6.905015744745	6.0424678285481	6.73291545750907
GL50803_3896	67.7526845158047	76.5402979836101	68.0712750482588	87.7205013722094	90.9852819780043	93.1675718909969	86.9484813749304	92.6840362344882	99.7379518566815	98.2863280432842	117.200931576316	105.288101786682	81.2707105779898	79.9007915088502	102.803503104687	107.691687865158	92.3422537479345	121.935722149304
GL50803_38964	2.2255785093784	0.962533794992617	1.42877340958749	1.00356141459065	1.43344736701195	1.70142808834904	2.04965583291363	2.25205024857315	2.10881877571436	1.86615790927924	2.4386183608118	1.16372888740462	1.50432318147225	1.75180264018121	1.22282747355829	0.818864046652452	1.25890924820548	1.64825268018241
